time,date,dealer_id,part_type,failure
768,2027-02-08,D00,type1,1
768,2027-02-08,D00,type2,2
768,2027-02-08,D00,type3,2
769,2027-02-09,D00,type0,2
769,2027-02-09,D00,type1,1
769,2027-02-09,D00,type2,3
769,2027-02-09,D00,type3,3
770,2027-02-10,D00,type0,1
770,2027-02-10,D00,type1,2
770,2027-02-10,D00,type2,3
770,2027-02-10,D00,type3,5
771,2027-02-11,D00,type0,4
771,2027-02-11,D00,type1,5
771,2027-02-11,D00,type2,5
771,2027-02-11,D00,type3,3
772,2027-02-12,D00,type0,1
772,2027-02-12,D00,type1,5
772,2027-02-12,D00,type2,5
772,2027-02-12,D00,type3,3
773,2027-02-13,D00,type0,2
773,2027-02-13,D00,type1,4
773,2027-02-13,D00,type2,5
773,2027-02-13,D00,type3,6
774,2027-02-14,D00,type0,1
774,2027-02-14,D00,type1,4
774,2027-02-14,D00,type2,5
774,2027-02-14,D00,type3,3
775,2027-02-15,D00,type0,0
775,2027-02-15,D00,type1,6
775,2027-02-15,D00,type2,4
775,2027-02-15,D00,type3,2
776,2027-02-16,D00,type0,1
776,2027-02-16,D00,type1,5
776,2027-02-16,D00,type2,3
776,2027-02-16,D00,type3,6
777,2027-02-17,D00,type0,0
777,2027-02-17,D00,type1,2
777,2027-02-17,D00,type2,2
777,2027-02-17,D00,type3,0
778,2027-02-18,D00,type0,2
778,2027-02-18,D00,type1,2
778,2027-02-18,D00,type2,5
778,2027-02-18,D00,type3,0
779,2027-02-19,D00,type0,2
779,2027-02-19,D00,type1,2
779,2027-02-19,D00,type2,4
779,2027-02-19,D00,type3,4
780,2027-02-20,D00,type0,1
780,2027-02-20,D00,type1,2
780,2027-02-20,D00,type2,5
780,2027-02-20,D00,type3,7
781,2027-02-21,D00,type0,1
781,2027-02-21,D00,type1,2
781,2027-02-21,D00,type2,1
781,2027-02-21,D00,type3,3
782,2027-02-22,D00,type0,1
782,2027-02-22,D00,type1,4
782,2027-02-22,D00,type2,5
782,2027-02-22,D00,type3,6
783,2027-02-23,D00,type0,0
783,2027-02-23,D00,type1,4
783,2027-02-23,D00,type2,4
783,2027-02-23,D00,type3,0
784,2027-02-24,D00,type0,1
784,2027-02-24,D00,type1,7
784,2027-02-24,D00,type2,2
784,2027-02-24,D00,type3,0
785,2027-02-25,D00,type0,1
785,2027-02-25,D00,type1,6
785,2027-02-25,D00,type2,7
785,2027-02-25,D00,type3,0
786,2027-02-26,D00,type0,0
786,2027-02-26,D00,type1,1
786,2027-02-26,D00,type2,3
786,2027-02-26,D00,type3,4
787,2027-02-27,D00,type0,1
787,2027-02-27,D00,type1,5
787,2027-02-27,D00,type2,5
787,2027-02-27,D00,type3,3
788,2027-02-28,D00,type0,4
788,2027-02-28,D00,type1,1
788,2027-02-28,D00,type2,4
788,2027-02-28,D00,type3,4
789,2027-03-01,D00,type0,3
789,2027-03-01,D00,type1,0
789,2027-03-01,D00,type2,2
789,2027-03-01,D00,type3,2
790,2027-03-02,D00,type0,1
790,2027-03-02,D00,type1,2
790,2027-03-02,D00,type2,2
790,2027-03-02,D00,type3,3
791,2027-03-03,D00,type0,2
791,2027-03-03,D00,type1,3
791,2027-03-03,D00,type2,4
791,2027-03-03,D00,type3,2
792,2027-03-04,D00,type0,0
792,2027-03-04,D00,type1,2
792,2027-03-04,D00,type2,7
792,2027-03-04,D00,type3,2
793,2027-03-05,D00,type0,2
793,2027-03-05,D00,type1,4
793,2027-03-05,D00,type2,5
793,2027-03-05,D00,type3,3
794,2027-03-06,D00,type0,0
794,2027-03-06,D00,type1,2
794,2027-03-06,D00,type2,4
794,2027-03-06,D00,type3,4
795,2027-03-07,D00,type0,1
795,2027-03-07,D00,type1,2
795,2027-03-07,D00,type2,5
795,2027-03-07,D00,type3,3
796,2027-03-08,D00,type0,1
796,2027-03-08,D00,type1,3
796,2027-03-08,D00,type2,2
796,2027-03-08,D00,type3,3
797,2027-03-09,D00,type0,1
797,2027-03-09,D00,type1,1
797,2027-03-09,D00,type2,2
797,2027-03-09,D00,type3,1
798,2027-03-10,D00,type0,3
798,2027-03-10,D00,type1,1
798,2027-03-10,D00,type2,5
798,2027-03-10,D00,type3,6
799,2027-03-11,D00,type0,2
799,2027-03-11,D00,type1,0
799,2027-03-11,D00,type2,3
799,2027-03-11,D00,type3,3
800,2027-03-12,D00,type0,3
800,2027-03-12,D00,type1,3
800,2027-03-12,D00,type2,3
800,2027-03-12,D00,type3,2
801,2027-03-13,D00,type0,0
801,2027-03-13,D00,type1,1
801,2027-03-13,D00,type2,7
801,2027-03-13,D00,type3,2
802,2027-03-14,D00,type0,0
802,2027-03-14,D00,type1,2
802,2027-03-14,D00,type2,1
802,2027-03-14,D00,type3,2
803,2027-03-15,D00,type0,1
803,2027-03-15,D00,type1,2
803,2027-03-15,D00,type2,5
803,2027-03-15,D00,type3,3
804,2027-03-16,D00,type0,3
804,2027-03-16,D00,type1,3
804,2027-03-16,D00,type2,2
804,2027-03-16,D00,type3,2
805,2027-03-17,D00,type0,2
805,2027-03-17,D00,type1,3
805,2027-03-17,D00,type2,5
805,2027-03-17,D00,type3,1
806,2027-03-18,D00,type0,2
806,2027-03-18,D00,type1,1
806,2027-03-18,D00,type2,5
806,2027-03-18,D00,type3,4
807,2027-03-19,D00,type0,2
807,2027-03-19,D00,type1,1
807,2027-03-19,D00,type2,3
807,2027-03-19,D00,type3,1
808,2027-03-20,D00,type0,0
808,2027-03-20,D00,type1,2
808,2027-03-20,D00,type2,4
808,2027-03-20,D00,type3,0
809,2027-03-21,D00,type0,0
809,2027-03-21,D00,type1,3
809,2027-03-21,D00,type2,7
809,2027-03-21,D00,type3,3
810,2027-03-22,D00,type0,1
810,2027-03-22,D00,type1,1
810,2027-03-22,D00,type2,1
810,2027-03-22,D00,type3,1
811,2027-03-23,D00,type0,2
811,2027-03-23,D00,type1,0
811,2027-03-23,D00,type2,3
811,2027-03-23,D00,type3,3
812,2027-03-24,D00,type0,3
812,2027-03-24,D00,type1,4
812,2027-03-24,D00,type2,2
812,2027-03-24,D00,type3,0
813,2027-03-25,D00,type0,1
813,2027-03-25,D00,type1,3
813,2027-03-25,D00,type2,5
813,2027-03-25,D00,type3,3
814,2027-03-26,D00,type0,2
814,2027-03-26,D00,type1,0
814,2027-03-26,D00,type2,4
814,2027-03-26,D00,type3,1
815,2027-03-27,D00,type0,1
815,2027-03-27,D00,type1,1
815,2027-03-27,D00,type2,8
815,2027-03-27,D00,type3,2
816,2027-03-28,D00,type0,1
816,2027-03-28,D00,type1,0
816,2027-03-28,D00,type2,6
816,2027-03-28,D00,type3,1
817,2027-03-29,D00,type0,2
817,2027-03-29,D00,type1,3
817,2027-03-29,D00,type2,3
817,2027-03-29,D00,type3,3
818,2027-03-30,D00,type0,2
818,2027-03-30,D00,type1,1
818,2027-03-30,D00,type2,6
818,2027-03-30,D00,type3,2
819,2027-03-31,D00,type0,1
819,2027-03-31,D00,type1,0
819,2027-03-31,D00,type2,4
819,2027-03-31,D00,type3,2
820,2027-04-01,D00,type0,1
820,2027-04-01,D00,type1,1
820,2027-04-01,D00,type2,2
820,2027-04-01,D00,type3,3
821,2027-04-02,D00,type0,0
821,2027-04-02,D00,type1,2
821,2027-04-02,D00,type2,10
821,2027-04-02,D00,type3,1
822,2027-04-03,D00,type0,1
822,2027-04-03,D00,type1,2
822,2027-04-03,D00,type2,8
822,2027-04-03,D00,type3,0
823,2027-04-04,D00,type0,0
823,2027-04-04,D00,type1,1
823,2027-04-04,D00,type2,1
823,2027-04-04,D00,type3,1
824,2027-04-05,D00,type0,0
824,2027-04-05,D00,type1,1
824,2027-04-05,D00,type2,3
824,2027-04-05,D00,type3,1
825,2027-04-06,D00,type0,3
825,2027-04-06,D00,type1,2
825,2027-04-06,D00,type2,5
825,2027-04-06,D00,type3,0
826,2027-04-07,D00,type0,1
826,2027-04-07,D00,type1,2
826,2027-04-07,D00,type2,6
826,2027-04-07,D00,type3,0
827,2027-04-08,D00,type0,1
827,2027-04-08,D00,type1,2
827,2027-04-08,D00,type2,3
827,2027-04-08,D00,type3,0
828,2027-04-09,D00,type0,1
828,2027-04-09,D00,type1,2
828,2027-04-09,D00,type2,4
828,2027-04-09,D00,type3,0
829,2027-04-10,D00,type0,1
829,2027-04-10,D00,type1,2
829,2027-04-10,D00,type2,5
829,2027-04-10,D00,type3,0
830,2027-04-11,D00,type0,1
830,2027-04-11,D00,type1,1
830,2027-04-11,D00,type2,1
830,2027-04-11,D00,type3,2
831,2027-04-12,D00,type0,1
831,2027-04-12,D00,type1,0
831,2027-04-12,D00,type2,3
831,2027-04-12,D00,type3,0
832,2027-04-13,D00,type0,1
832,2027-04-13,D00,type1,3
832,2027-04-13,D00,type2,4
832,2027-04-13,D00,type3,0
833,2027-04-14,D00,type0,2
833,2027-04-14,D00,type1,1
833,2027-04-14,D00,type2,4
833,2027-04-14,D00,type3,0
834,2027-04-15,D00,type0,3
834,2027-04-15,D00,type1,1
834,2027-04-15,D00,type2,4
834,2027-04-15,D00,type3,1
835,2027-04-16,D00,type0,1
835,2027-04-16,D00,type1,1
835,2027-04-16,D00,type2,6
835,2027-04-16,D00,type3,2
836,2027-04-17,D00,type0,1
836,2027-04-17,D00,type1,1
836,2027-04-17,D00,type2,3
836,2027-04-17,D00,type3,1
837,2027-04-18,D00,type0,4
837,2027-04-18,D00,type1,3
837,2027-04-18,D00,type2,6
837,2027-04-18,D00,type3,1
838,2027-04-19,D00,type0,0
838,2027-04-19,D00,type1,2
838,2027-04-19,D00,type2,1
838,2027-04-19,D00,type3,2
839,2027-04-20,D00,type0,2
839,2027-04-20,D00,type1,2
839,2027-04-20,D00,type2,4
839,2027-04-20,D00,type3,1
840,2027-04-21,D00,type0,1
840,2027-04-21,D00,type1,1
840,2027-04-21,D00,type2,2
840,2027-04-21,D00,type3,0
841,2027-04-22,D00,type0,0
841,2027-04-22,D00,type1,2
841,2027-04-22,D00,type2,7
841,2027-04-22,D00,type3,0
842,2027-04-23,D00,type0,1
842,2027-04-23,D00,type1,1
842,2027-04-23,D00,type2,1
842,2027-04-23,D00,type3,2
843,2027-04-24,D00,type0,1
843,2027-04-24,D00,type1,1
843,2027-04-24,D00,type2,4
843,2027-04-24,D00,type3,0
844,2027-04-25,D00,type0,1
844,2027-04-25,D00,type1,1
844,2027-04-25,D00,type2,3
844,2027-04-25,D00,type3,1
845,2027-04-26,D00,type0,0
845,2027-04-26,D00,type1,0
845,2027-04-26,D00,type2,6
845,2027-04-26,D00,type3,1
846,2027-04-27,D00,type0,3
846,2027-04-27,D00,type1,2
846,2027-04-27,D00,type2,5
846,2027-04-27,D00,type3,0
847,2027-04-28,D00,type0,1
847,2027-04-28,D00,type1,2
847,2027-04-28,D00,type2,4
847,2027-04-28,D00,type3,1
848,2027-04-29,D00,type0,3
848,2027-04-29,D00,type1,2
848,2027-04-29,D00,type2,2
848,2027-04-29,D00,type3,1
849,2027-04-30,D00,type0,3
849,2027-04-30,D00,type1,0
849,2027-04-30,D00,type2,3
849,2027-04-30,D00,type3,0
850,2027-05-01,D00,type0,4
850,2027-05-01,D00,type1,1
850,2027-05-01,D00,type2,2
850,2027-05-01,D00,type3,1
851,2027-05-02,D00,type0,0
851,2027-05-02,D00,type1,3
851,2027-05-02,D00,type2,4
851,2027-05-02,D00,type3,1
852,2027-05-03,D00,type0,1
852,2027-05-03,D00,type1,2
852,2027-05-03,D00,type2,5
852,2027-05-03,D00,type3,1
853,2027-05-04,D00,type0,2
853,2027-05-04,D00,type1,2
853,2027-05-04,D00,type2,3
853,2027-05-04,D00,type3,2
854,2027-05-05,D00,type0,0
854,2027-05-05,D00,type1,1
854,2027-05-05,D00,type2,7
854,2027-05-05,D00,type3,1
855,2027-05-06,D00,type0,1
855,2027-05-06,D00,type1,1
855,2027-05-06,D00,type2,4
855,2027-05-06,D00,type3,2
856,2027-05-07,D00,type0,0
856,2027-05-07,D00,type1,1
856,2027-05-07,D00,type2,6
856,2027-05-07,D00,type3,1
857,2027-05-08,D00,type0,2
857,2027-05-08,D00,type1,3
857,2027-05-08,D00,type2,4
857,2027-05-08,D00,type3,0
858,2027-05-09,D00,type0,0
858,2027-05-09,D00,type1,0
858,2027-05-09,D00,type2,2
858,2027-05-09,D00,type3,0
859,2027-05-10,D00,type0,1
859,2027-05-10,D00,type1,0
859,2027-05-10,D00,type2,10
859,2027-05-10,D00,type3,4
860,2027-05-11,D00,type0,4
860,2027-05-11,D00,type1,2
860,2027-05-11,D00,type2,11
860,2027-05-11,D00,type3,1
861,2027-05-12,D00,type0,1
861,2027-05-12,D00,type1,4
861,2027-05-12,D00,type2,5
861,2027-05-12,D00,type3,1
862,2027-05-13,D00,type0,2
862,2027-05-13,D00,type1,2
862,2027-05-13,D00,type2,5
862,2027-05-13,D00,type3,0
863,2027-05-14,D00,type0,1
863,2027-05-14,D00,type1,0
863,2027-05-14,D00,type2,5
863,2027-05-14,D00,type3,0
864,2027-05-15,D00,type0,0
864,2027-05-15,D00,type1,2
864,2027-05-15,D00,type2,1
864,2027-05-15,D00,type3,1
865,2027-05-16,D00,type0,2
865,2027-05-16,D00,type1,3
865,2027-05-16,D00,type2,5
865,2027-05-16,D00,type3,2
866,2027-05-17,D00,type0,0
866,2027-05-17,D00,type1,1
866,2027-05-17,D00,type2,6
866,2027-05-17,D00,type3,1
867,2027-05-18,D00,type0,0
867,2027-05-18,D00,type1,0
867,2027-05-18,D00,type2,5
867,2027-05-18,D00,type3,0
868,2027-05-19,D00,type0,0
868,2027-05-19,D00,type1,1
868,2027-05-19,D00,type2,3
868,2027-05-19,D00,type3,1
869,2027-05-20,D00,type0,1
869,2027-05-20,D00,type1,0
869,2027-05-20,D00,type2,3
869,2027-05-20,D00,type3,3
870,2027-05-21,D00,type0,1
870,2027-05-21,D00,type1,1
870,2027-05-21,D00,type2,1
870,2027-05-21,D00,type3,2
871,2027-05-22,D00,type0,2
871,2027-05-22,D00,type1,0
871,2027-05-22,D00,type2,5
871,2027-05-22,D00,type3,0
872,2027-05-23,D00,type0,3
872,2027-05-23,D00,type1,1
872,2027-05-23,D00,type2,7
872,2027-05-23,D00,type3,1
873,2027-05-24,D00,type0,1
873,2027-05-24,D00,type1,0
873,2027-05-24,D00,type2,2
873,2027-05-24,D00,type3,2
874,2027-05-25,D00,type0,3
874,2027-05-25,D00,type1,2
874,2027-05-25,D00,type2,5
874,2027-05-25,D00,type3,1
875,2027-05-26,D00,type0,0
875,2027-05-26,D00,type1,1
875,2027-05-26,D00,type2,2
875,2027-05-26,D00,type3,1
876,2027-05-27,D00,type0,2
876,2027-05-27,D00,type1,3
876,2027-05-27,D00,type2,3
876,2027-05-27,D00,type3,1
877,2027-05-28,D00,type0,1
877,2027-05-28,D00,type1,4
877,2027-05-28,D00,type2,6
877,2027-05-28,D00,type3,4
878,2027-05-29,D00,type0,1
878,2027-05-29,D00,type1,1
878,2027-05-29,D00,type2,0
878,2027-05-29,D00,type3,1
879,2027-05-30,D00,type0,0
879,2027-05-30,D00,type1,2
879,2027-05-30,D00,type2,4
879,2027-05-30,D00,type3,2
880,2027-05-31,D00,type0,0
880,2027-05-31,D00,type1,2
880,2027-05-31,D00,type2,3
880,2027-05-31,D00,type3,0
881,2027-06-01,D00,type0,0
881,2027-06-01,D00,type1,0
881,2027-06-01,D00,type2,8
881,2027-06-01,D00,type3,0
882,2027-06-02,D00,type0,1
882,2027-06-02,D00,type1,2
882,2027-06-02,D00,type2,5
882,2027-06-02,D00,type3,1
883,2027-06-03,D00,type0,1
883,2027-06-03,D00,type1,2
883,2027-06-03,D00,type2,2
883,2027-06-03,D00,type3,1
884,2027-06-04,D00,type0,2
884,2027-06-04,D00,type1,4
884,2027-06-04,D00,type2,6
884,2027-06-04,D00,type3,1
885,2027-06-05,D00,type0,2
885,2027-06-05,D00,type1,2
885,2027-06-05,D00,type2,4
885,2027-06-05,D00,type3,0
886,2027-06-06,D00,type0,1
886,2027-06-06,D00,type1,4
886,2027-06-06,D00,type2,4
886,2027-06-06,D00,type3,1
887,2027-06-07,D00,type0,3
887,2027-06-07,D00,type1,3
887,2027-06-07,D00,type2,1
887,2027-06-07,D00,type3,1
888,2027-06-08,D00,type0,3
888,2027-06-08,D00,type1,0
888,2027-06-08,D00,type2,1
888,2027-06-08,D00,type3,2
889,2027-06-09,D00,type0,0
889,2027-06-09,D00,type1,0
889,2027-06-09,D00,type2,5
889,2027-06-09,D00,type3,1
890,2027-06-10,D00,type0,1
890,2027-06-10,D00,type1,2
890,2027-06-10,D00,type2,6
890,2027-06-10,D00,type3,0
891,2027-06-11,D00,type0,1
891,2027-06-11,D00,type1,2
891,2027-06-11,D00,type2,4
891,2027-06-11,D00,type3,3
892,2027-06-12,D00,type0,3
892,2027-06-12,D00,type1,3
892,2027-06-12,D00,type2,4
892,2027-06-12,D00,type3,1
893,2027-06-13,D00,type0,3
893,2027-06-13,D00,type1,7
893,2027-06-13,D00,type2,1
893,2027-06-13,D00,type3,2
894,2027-06-14,D00,type0,1
894,2027-06-14,D00,type1,2
894,2027-06-14,D00,type2,2
894,2027-06-14,D00,type3,2
895,2027-06-15,D00,type0,3
895,2027-06-15,D00,type1,2
895,2027-06-15,D00,type2,4
895,2027-06-15,D00,type3,3
896,2027-06-16,D00,type0,1
896,2027-06-16,D00,type1,2
896,2027-06-16,D00,type2,4
896,2027-06-16,D00,type3,1
897,2027-06-17,D00,type0,0
897,2027-06-17,D00,type1,5
897,2027-06-17,D00,type2,6
897,2027-06-17,D00,type3,0
898,2027-06-18,D00,type0,4
898,2027-06-18,D00,type1,4
898,2027-06-18,D00,type2,3
898,2027-06-18,D00,type3,5
899,2027-06-19,D00,type0,2
899,2027-06-19,D00,type1,5
899,2027-06-19,D00,type2,8
899,2027-06-19,D00,type3,0
900,2027-06-20,D00,type0,3
900,2027-06-20,D00,type1,2
900,2027-06-20,D00,type2,9
900,2027-06-20,D00,type3,1
901,2027-06-21,D00,type0,1
901,2027-06-21,D00,type1,3
901,2027-06-21,D00,type2,8
901,2027-06-21,D00,type3,1
902,2027-06-22,D00,type0,0
902,2027-06-22,D00,type1,1
902,2027-06-22,D00,type2,5
902,2027-06-22,D00,type3,1
903,2027-06-23,D00,type0,1
903,2027-06-23,D00,type1,2
903,2027-06-23,D00,type2,6
903,2027-06-23,D00,type3,2
904,2027-06-24,D00,type0,1
904,2027-06-24,D00,type1,5
904,2027-06-24,D00,type2,3
904,2027-06-24,D00,type3,0
905,2027-06-25,D00,type0,1
905,2027-06-25,D00,type1,1
905,2027-06-25,D00,type2,9
905,2027-06-25,D00,type3,0
906,2027-06-26,D00,type0,1
906,2027-06-26,D00,type1,6
906,2027-06-26,D00,type2,6
906,2027-06-26,D00,type3,2
907,2027-06-27,D00,type0,1
907,2027-06-27,D00,type1,2
907,2027-06-27,D00,type2,5
907,2027-06-27,D00,type3,0
908,2027-06-28,D00,type0,1
908,2027-06-28,D00,type1,3
908,2027-06-28,D00,type2,3
908,2027-06-28,D00,type3,1
909,2027-06-29,D00,type0,0
909,2027-06-29,D00,type1,1
909,2027-06-29,D00,type2,7
909,2027-06-29,D00,type3,1
910,2027-06-30,D00,type0,3
910,2027-06-30,D00,type1,3
910,2027-06-30,D00,type2,8
910,2027-06-30,D00,type3,0
911,2027-07-01,D00,type0,1
911,2027-07-01,D00,type1,0
911,2027-07-01,D00,type2,3
911,2027-07-01,D00,type3,0
912,2027-07-02,D00,type0,2
912,2027-07-02,D00,type1,5
912,2027-07-02,D00,type2,6
912,2027-07-02,D00,type3,0
913,2027-07-03,D00,type0,3
913,2027-07-03,D00,type1,2
913,2027-07-03,D00,type2,7
913,2027-07-03,D00,type3,1
914,2027-07-04,D00,type0,2
914,2027-07-04,D00,type1,0
914,2027-07-04,D00,type2,8
914,2027-07-04,D00,type3,0
915,2027-07-05,D00,type0,1
915,2027-07-05,D00,type1,5
915,2027-07-05,D00,type2,7
915,2027-07-05,D00,type3,2
916,2027-07-06,D00,type0,0
916,2027-07-06,D00,type1,3
916,2027-07-06,D00,type2,7
916,2027-07-06,D00,type3,0
917,2027-07-07,D00,type0,1
917,2027-07-07,D00,type1,2
917,2027-07-07,D00,type2,5
917,2027-07-07,D00,type3,0
918,2027-07-08,D00,type0,0
918,2027-07-08,D00,type1,1
918,2027-07-08,D00,type2,14
918,2027-07-08,D00,type3,2
919,2027-07-09,D00,type0,3
919,2027-07-09,D00,type1,1
919,2027-07-09,D00,type2,9
919,2027-07-09,D00,type3,1
920,2027-07-10,D00,type0,2
920,2027-07-10,D00,type1,3
920,2027-07-10,D00,type2,9
920,2027-07-10,D00,type3,0
921,2027-07-11,D00,type0,1
921,2027-07-11,D00,type1,1
921,2027-07-11,D00,type2,7
921,2027-07-11,D00,type3,0
922,2027-07-12,D00,type0,0
922,2027-07-12,D00,type1,4
922,2027-07-12,D00,type2,11
922,2027-07-12,D00,type3,1
923,2027-07-13,D00,type0,1
923,2027-07-13,D00,type1,3
923,2027-07-13,D00,type2,6
923,2027-07-13,D00,type3,1
924,2027-07-14,D00,type0,1
924,2027-07-14,D00,type1,3
924,2027-07-14,D00,type2,6
924,2027-07-14,D00,type3,0
925,2027-07-15,D00,type0,2
925,2027-07-15,D00,type1,9
925,2027-07-15,D00,type2,13
925,2027-07-15,D00,type3,1
926,2027-07-16,D00,type0,1
926,2027-07-16,D00,type1,3
926,2027-07-16,D00,type2,8
926,2027-07-16,D00,type3,2
927,2027-07-17,D00,type0,2
927,2027-07-17,D00,type1,4
927,2027-07-17,D00,type2,5
927,2027-07-17,D00,type3,0
928,2027-07-18,D00,type0,1
928,2027-07-18,D00,type1,2
928,2027-07-18,D00,type2,13
928,2027-07-18,D00,type3,2
929,2027-07-19,D00,type0,0
929,2027-07-19,D00,type1,2
929,2027-07-19,D00,type2,11
929,2027-07-19,D00,type3,2
930,2027-07-20,D00,type0,2
930,2027-07-20,D00,type1,4
930,2027-07-20,D00,type2,10
930,2027-07-20,D00,type3,3
931,2027-07-21,D00,type0,1
931,2027-07-21,D00,type1,2
931,2027-07-21,D00,type2,16
931,2027-07-21,D00,type3,1
932,2027-07-22,D00,type0,1
932,2027-07-22,D00,type1,2
932,2027-07-22,D00,type2,9
932,2027-07-22,D00,type3,0
933,2027-07-23,D00,type0,2
933,2027-07-23,D00,type1,3
933,2027-07-23,D00,type2,1
933,2027-07-23,D00,type3,0
934,2027-07-24,D00,type0,0
934,2027-07-24,D00,type1,4
934,2027-07-24,D00,type2,10
934,2027-07-24,D00,type3,0
935,2027-07-25,D00,type0,0
935,2027-07-25,D00,type1,2
935,2027-07-25,D00,type2,7
935,2027-07-25,D00,type3,3
936,2027-07-26,D00,type0,2
936,2027-07-26,D00,type1,4
936,2027-07-26,D00,type2,7
936,2027-07-26,D00,type3,2
937,2027-07-27,D00,type0,2
937,2027-07-27,D00,type1,4
937,2027-07-27,D00,type2,11
937,2027-07-27,D00,type3,3
938,2027-07-28,D00,type0,1
938,2027-07-28,D00,type1,6
938,2027-07-28,D00,type2,7
938,2027-07-28,D00,type3,2
939,2027-07-29,D00,type0,1
939,2027-07-29,D00,type1,1
939,2027-07-29,D00,type2,11
939,2027-07-29,D00,type3,2
940,2027-07-30,D00,type0,1
940,2027-07-30,D00,type1,3
940,2027-07-30,D00,type2,11
940,2027-07-30,D00,type3,1
941,2027-07-31,D00,type0,2
941,2027-07-31,D00,type1,6
941,2027-07-31,D00,type2,11
941,2027-07-31,D00,type3,3
942,2027-08-01,D00,type0,2
942,2027-08-01,D00,type1,5
942,2027-08-01,D00,type2,7
942,2027-08-01,D00,type3,1
943,2027-08-02,D00,type0,0
943,2027-08-02,D00,type1,5
943,2027-08-02,D00,type2,9
943,2027-08-02,D00,type3,3
944,2027-08-03,D00,type0,2
944,2027-08-03,D00,type1,3
944,2027-08-03,D00,type2,8
944,2027-08-03,D00,type3,1
945,2027-08-04,D00,type0,1
945,2027-08-04,D00,type1,3
945,2027-08-04,D00,type2,8
945,2027-08-04,D00,type3,1
946,2027-08-05,D00,type0,0
946,2027-08-05,D00,type1,3
946,2027-08-05,D00,type2,4
946,2027-08-05,D00,type3,1
947,2027-08-06,D00,type0,1
947,2027-08-06,D00,type1,1
947,2027-08-06,D00,type2,7
947,2027-08-06,D00,type3,0
948,2027-08-07,D00,type0,1
948,2027-08-07,D00,type1,0
948,2027-08-07,D00,type2,14
948,2027-08-07,D00,type3,1
949,2027-08-08,D00,type0,2
949,2027-08-08,D00,type1,2
949,2027-08-08,D00,type2,8
949,2027-08-08,D00,type3,4
950,2027-08-09,D00,type0,5
950,2027-08-09,D00,type1,1
950,2027-08-09,D00,type2,12
950,2027-08-09,D00,type3,1
951,2027-08-10,D00,type0,3
951,2027-08-10,D00,type1,3
951,2027-08-10,D00,type2,9
951,2027-08-10,D00,type3,0
952,2027-08-11,D00,type0,0
952,2027-08-11,D00,type1,6
952,2027-08-11,D00,type2,13
952,2027-08-11,D00,type3,1
953,2027-08-12,D00,type0,0
953,2027-08-12,D00,type1,1
953,2027-08-12,D00,type2,12
953,2027-08-12,D00,type3,0
954,2027-08-13,D00,type0,2
954,2027-08-13,D00,type1,2
954,2027-08-13,D00,type2,8
954,2027-08-13,D00,type3,0
955,2027-08-14,D00,type0,1
955,2027-08-14,D00,type1,2
955,2027-08-14,D00,type2,9
955,2027-08-14,D00,type3,0
956,2027-08-15,D00,type0,2
956,2027-08-15,D00,type1,3
956,2027-08-15,D00,type2,8
956,2027-08-15,D00,type3,1
957,2027-08-16,D00,type0,0
957,2027-08-16,D00,type1,3
957,2027-08-16,D00,type2,12
957,2027-08-16,D00,type3,1
958,2027-08-17,D00,type0,2
958,2027-08-17,D00,type1,5
958,2027-08-17,D00,type2,10
958,2027-08-17,D00,type3,1
959,2027-08-18,D00,type0,2
959,2027-08-18,D00,type1,1
959,2027-08-18,D00,type2,1
959,2027-08-18,D00,type3,1
960,2027-08-19,D00,type0,1
960,2027-08-19,D00,type1,2
960,2027-08-19,D00,type2,6
960,2027-08-19,D00,type3,1
961,2027-08-20,D00,type0,1
961,2027-08-20,D00,type1,0
961,2027-08-20,D00,type2,6
961,2027-08-20,D00,type3,0
962,2027-08-21,D00,type0,2
962,2027-08-21,D00,type1,2
962,2027-08-21,D00,type2,9
962,2027-08-21,D00,type3,1
963,2027-08-22,D00,type0,2
963,2027-08-22,D00,type1,3
963,2027-08-22,D00,type2,5
963,2027-08-22,D00,type3,1
964,2027-08-23,D00,type0,3
964,2027-08-23,D00,type1,2
964,2027-08-23,D00,type2,7
964,2027-08-23,D00,type3,1
965,2027-08-24,D00,type0,0
965,2027-08-24,D00,type1,3
965,2027-08-24,D00,type2,7
965,2027-08-24,D00,type3,3
966,2027-08-25,D00,type0,0
966,2027-08-25,D00,type1,0
966,2027-08-25,D00,type2,7
966,2027-08-25,D00,type3,1
967,2027-08-26,D00,type0,3
967,2027-08-26,D00,type1,1
967,2027-08-26,D00,type2,11
967,2027-08-26,D00,type3,0
968,2027-08-27,D00,type0,2
968,2027-08-27,D00,type1,1
968,2027-08-27,D00,type2,7
968,2027-08-27,D00,type3,1
969,2027-08-28,D00,type0,1
969,2027-08-28,D00,type1,2
969,2027-08-28,D00,type2,9
969,2027-08-28,D00,type3,2
970,2027-08-29,D00,type0,0
970,2027-08-29,D00,type1,0
970,2027-08-29,D00,type2,7
970,2027-08-29,D00,type3,0
971,2027-08-30,D00,type0,0
971,2027-08-30,D00,type1,2
971,2027-08-30,D00,type2,6
971,2027-08-30,D00,type3,2
972,2027-08-31,D00,type0,0
972,2027-08-31,D00,type1,2
972,2027-08-31,D00,type2,4
972,2027-08-31,D00,type3,0
973,2027-09-01,D00,type0,2
973,2027-09-01,D00,type1,2
973,2027-09-01,D00,type2,9
